time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.08647710873055815,-0.03405912965666309,11.180092735225724,0.011164605049636123,0.04087797027622475,0.0,-0.25662018083132154,-0.05065941455933656,2.159822228561709,0.10157114804319532,0.0023771004715349964,0.0,425.06867758683666,425.0889794972443,423.16562566935346,424.68856886447446
1.2600000000000007,-0.10255922664336425,-0.036893600807887936,11.308729666995355,0.01715679084436683,0.04086146305884597,0.0,-0.27946021734457577,-0.04332357633237821,2.128127353061795,0.0962323318645378,-0.006191873093100564,0.0,399.37851005719773,398.59621214144323,397.11472199069675,396.6346118449562
1.3200000000000007,-0.12011361664627937,-0.03914271103628096,11.437994757225287,0.022606518397696895,0.04044440647480485,0.0,-0.30564661455685094,-0.031112768800586922,2.18059986272477,0.07692414818931398,-0.008514064321540353,0.0,426.6304814197253,426.4322759177567,426.84340168229426,425.19968454614667
1.3800000000000008,-0.13933610176805605,-0.04049745510823087,11.57300303727893,0.02681520912981039,0.04005735372658226,0.0,-0.3350460015314132,-0.013570313721085879,2.319392461844248,0.050990542010334344,-0.0026144169151788715,0.0,453.87148562381503,454.3448153293937,454.63591479662125,452.5568325973724
1.4400000000000008,-0.16025514373006472,-0.04075559459302615,11.714823158663282,0.029726977654379816,0.03975225504957525,0.0,-0.36222775950859387,0.005260747591800116,2.4077522704109793,0.04308881966622993,-0.010551286873791421,0.0,438.87592092514535,438.2167720211089,439.19326975226386,438.53890192966367
1.5000000000000009,-0.1828849647537345,-0.03975947962117632,11.864136970572076,0.03277817452175569,0.03934387781016824,0.0,-0.3920314793207673,0.028249385460744,2.5690149478385105,0.06305537507356312,-0.00020765736935144307,0.0,460.8247133609397,461.64169961329986,461.3740454168961,462.94920083088937
1.560000000000001,-0.20728735549971072,-0.037318843241197996,12.022889553998331,0.036516791063673004,0.03913172531109588,0.0,-0.42135905638027576,0.05350666400891964,2.722366902305776,0.060777538959087975,-0.011199615648491581,0.0,461.55876883909616,460.69053760258043,459.08957894815444,458.91147427692306
1.620000000000001,-0.23337667359779599,-0.03334284714956894,12.189145086460663,0.04039383652016593,0.03869462070233354,0.0,-0.44822338585864163,0.07940076310937358,2.8192332592797067,0.07136047972673364,-0.00042352101150934084,0.0,443.79588079125523,444.6796023515597,442.1154714163886,442.9896127260399
1.680000000000001,-0.26109113209362694,-0.027710539501000657,12.361712817964396,0.04433875342139704,0.0385206482731526,0.0,-0.47557404809874815,0.10876223911210406,2.9327165047313053,0.05111611239432864,-0.008379396971314564,0.0,449.66364493645665,449.01874306154747,449.7524279043726,448.1128377193364
1.740000000000001,-0.29045147224025225,-0.02022689459810879,12.541332175301534,0.04694984783253453,0.0375552679799771,0.0,-0.5030265073302538,0.14098503963520637,3.0542606812371638,0.0205342736265715,-0.0396655400965967,0.0,453.09430625583263,450.5719862528224,453.9542137855954,451.49446889202625
1.8000000000000012,-0.3214090978599223,-0.010790705233508373,12.72761958954666,0.04843688784168343,0.03569965072220427,0.0,-0.528676265250648,0.17368173554437527,3.155042887758334,0.03215679744973897,-0.017534264431302612,0.0,445.8437419175656,447.6478876555444,445.81506024976653,446.76381168107093
1.8600000000000012,-0.3537775797107002,0.0005101168468652482,12.917271419895304,0.05091083685665865,0.034111032528486795,0.0,-0.5501706547071016,0.2032100915512624,3.1666414751785488,0.05502272084952518,-0.05800908028488684,0.0,420.2253368695056,416.7013945526242,417.1596749068715,419.1526160515615
1.9200000000000013,-0.3876711007737952,0.014048598421847415,13.115702148930978,0.054605278949956926,0.03098099900682172,0.0,-0.5791687666931824,0.24848422445311094,3.4468971721394315,0.07220994551709954,-0.04249345954038333,0.0,499.94381868016615,501.0715444077551,499.2119846001271,500.4667397802694
1.9800000000000013,-0.423092012082674,0.030157469827083987,13.326491698995907,0.05904300839763721,0.028711690240273313,0.0,-0.6012647466978578,0.28892346639901556,3.5789910149066424,0.0772527687579879,-0.029819229876810203,0.0,459.0088423726049,460.01293059327764,457.5187344885281,457.924156207026
2.0400000000000014,-0.45970832626415675,0.048610895289182686,13.54221811328152,0.06379030828425147,0.02659561360616891,0.0,-0.6191036642809384,0.32661578623976245,3.611757933459212,0.08261743107253709,-0.0493368021322022,0.0,428.55901499823875,426.8960477987832,428.4419683977772,428.9031147916361
2.1000000000000014,-0.4974089645684499,0.06955566011892185,13.762072125110567,0.06874652410039328,0.023450068601246876,0.0,-0.6372679201966022,0.37202932863983096,3.7163413455772845,0.08257593233880654,-0.05945411149061081,0.0,451.66572008985617,450.84720551367457,451.4264767114357,451.42855951321314
2.1600000000000015,-0.5361386958313805,0.09334323759315187,13.98841094562986,0.0736543590983505,0.020590622450567864,0.0,-0.6533933811198632,0.42137432614477255,3.8278807857791057,0.08019359701147126,-0.030876452798848812,0.0,452.2855643339075,454.5799181385736,455.18944457028516,455.0039949010423
2.2200000000000015,-0.5757204230125633,0.11996604488854952,14.218379504442403,0.07880852950140671,0.018758937303348766,0.0,-0.6658374045041663,0.4664915143184067,3.837663734477794,0.095390088817798,-0.02984042203333456,0.0,423.5507557734349,423.63949769221574,421.0082467150657,422.32755929932847
2.2800000000000016,-0.616064158924037,0.14959547681130955,14.451474718749763,0.08516987993432057,0.017139643799498394,0.0,-0.678779509460083,0.5217446337321583,3.9317941073459814,0.12156388497448908,-0.02182060237551546,0.0,449.2723856631397,449.9220318066827,449.1541335394376,451.28132313144033
